id,greenhous_temperature_celsius,greenhouse_humidity_percentage,greenhouse_illuminance_lux,online_temperature_celsius,online_humidity_percentage,greenhouse_total_volatile_organic_compounds_ppb,greenhouse_equivalent_co2_ppm,created,stress_risk
447185,23.827428817749023,51.05295774671767,8758.666666666666,8.600000381469727,66.0,1329.888888888889,1551.5555555555557,2021-03-15 14:10:06,0
447232,23.91691455841065,51.421224975585936,9060.5,8.199999809265137,64.0,1375.0,1647.7,2021-03-15 14:20:06,0
447284,23.253871726989747,52.31662483215332,6639.7,8.199999809265137,64.0,1345.0,1596.2,2021-03-15 14:30:06,0
447336,23.32490272521973,52.65094909667969,9762.7,8.800000190734863,60.0,1357.3,1670.8,2021-03-15 14:40:06,0
447388,22.702033784654404,53.5712047153049,4953.111111111111,8.699999809265137,61.0,1333.2222222222222,1591.7777777777778,2021-03-15 14:50:04,0
447435,22.05676383972168,53.88174324035644,6660.7,8.699999809265137,61.0,1270.9,1527.9,2021-03-15 15:00:05,0
447487,21.849546051025392,54.06927642822266,7489.4,8.5,70.0,1274.7,1529.1,2021-03-15 15:10:04,0
447539,21.848745155334477,54.32288093566895,6709.2,9.100000381469728,69.0,1309.1,1561.7,2021-03-15 15:20:03,0
447591,21.47041850619846,54.738519456651474,7129.555555555556,9.100000381469728,69.0,1266.5555555555557,1532.888888888889,2021-03-15 15:30:05,0
447638,21.12775611877441,55.33638572692871,4963.0,7.699999809265137,70.0,1208.5,1508.3,2021-03-15 15:40:04,0
447690,20.2217134475708,56.209201431274415,3217.6,8.100000381469727,71.0,1138.8,1458.5,2021-03-15 15:50:04,0
447742,19.318875312805176,56.82887001037598,2781.5,8.100000381469727,71.0,1086.0,1415.3,2021-03-15 16:00:06,0
447794,18.64639769660102,57.49752002292209,3044.777777777778,7.400000095367432,79.0,1017.4444444444443,1384.2222222222222,2021-03-15 16:10:05,0
447841,18.84115333557129,57.6252384185791,5424.5,7.300000190734863,76.0,1048.5,1418.1,2021-03-15 16:20:06,0
447893,19.06813144683838,58.05920486450195,4570.1,7.5,74.0,1113.1,1453.4,2021-03-15 16:30:07,0
447945,18.452620697021484,58.89631538391113,2054.2,7.800000190734863,69.0,1034.8,1420.5,2021-03-15 16:40:04,0
447997,17.766079160902237,59.56562593248155,2535.6666666666665,7.699999809265137,70.0,933.4444444444443,1366.4444444444443,2021-03-15 16:50:05,0
448044,17.841382598876955,59.746700286865234,3871.6,7.699999809265137,70.0,931.6,1377.5,2021-03-15 17:00:06,0
448096,17.639238357543945,60.3566032409668,3420.8,7.300000190734863,75.0,946.5,1384.8,2021-03-15 17:10:04,0
448148,17.23949031829834,60.91920394897461,1955.8,6.800000190734863,81.0,1077.8,1429.3,2021-03-15 17:20:07,0
448200,16.646024492051865,61.43977355957031,1638.6666666666667,6.800000190734863,81.0,1101.6666666666667,1418.7777777777778,2021-03-15 17:30:05,0
448247,16.039444541931154,62.21362571716308,995.7,7.0,81.0,1003.3,1366.7,2021-03-15 17:40:06,0
448299,15.544632625579831,62.99443092346191,919.4,6.599999904632568,85.0,954.4,1353.1,2021-03-15 17:50:04,0
448351,15.192950439453124,63.67864456176758,857.1,6.599999904632568,85.0,923.3,1341.4,2021-03-15 18:00:06,0
448403,14.89458550347222,64.1521487765842,691.1111111111111,5.699999809265137,87.0,832.0,1304.888888888889,2021-03-15 18:10:04,0
448450,14.62176685333252,64.75959396362305,469.0,6.0,87.0,713.2,1254.4,2021-03-15 18:20:04,0
448502,14.358472537994384,65.26176834106445,209.2,6.0,87.0,684.4,1242.4,2021-03-15 18:30:06,0
448554,14.18970775604248,65.78530731201172,142.1,6.0,88.0,694.4,1253.7,2021-03-15 18:40:04,0
448606,13.988750669691298,66.0142584906684,53.11111111111112,5.900000095367432,87.0,679.2222222222222,1227.0,2021-03-15 18:50:06,0
448653,13.77367067337036,66.23285217285157,12.0,5.900000095367432,87.0,661.9,1202.0,2021-03-15 19:00:07,0
448705,13.564316844940183,66.37903594970703,0.0,5.800000190734863,88.0,654.6,1189.3,2021-03-15 19:10:05,0
448757,13.386739921569824,66.5522232055664,0.0,5.900000095367432,88.0,649.1,1176.3,2021-03-15 19:20:06,0
448809,13.257377200656467,66.78263600667317,0.0,5.900000095367432,88.0,651.1111111111111,1177.111111111111,2021-03-15 19:30:06,0
448856,13.203822231292724,67.04432678222656,0.0,6.199999809265137,86.0,649.6,1179.9,2021-03-15 19:40:04,0
448908,13.239871883392334,67.44884490966797,0.0,6.199999809265137,85.0,656.6,1199.2,2021-03-15 19:50:05,0
448960,13.275920963287351,67.73189697265624,0.0,6.199999809265137,85.0,660.7,1219.3,2021-03-15 20:00:07,0
449012,13.25737730662028,67.80804443359375,0.0,6.099999904632568,83.0,652.4444444444445,1201.7777777777778,2021-03-15 20:10:04,0
449059,13.1779203414917,67.6809310913086,0.0,6.0,83.0,655.5,1196.1,2021-03-15 20:20:04,0
449111,13.04787540435791,67.58617401123047,0.0,6.0,83.0,655.8,1184.9,2021-03-15 20:30:06,0
449163,12.954681205749512,67.59990692138672,0.0,5.900000095367432,84.0,648.7,1176.7,2021-03-15 20:40:04,0
449215,12.89243221282959,67.70461866590712,0.0,6.099999904632568,83.0,642.4444444444445,1169.6666666666667,2021-03-15 20:50:04,0
449262,12.911688804626465,67.97879028320312,0.0,6.099999904632568,83.0,638.9,1167.2,2021-03-15 21:00:06,0
449314,12.98565664291382,68.17807083129883,0.0,6.0,84.0,636.3,1176.8,2021-03-15 21:10:07,0
449366,13.074578857421876,68.23117218017578,0.0,6.099999904632568,82.0,657.1,1204.9,2021-03-15 21:20:04,0
449418,13.14967409769694,68.28480445014105,0.0,6.099999904632568,82.0,661.5555555555555,1213.0,2021-03-15 21:30:06,0
449465,13.227321243286132,68.32730865478516,0.0,5.900000095367432,83.0,667.4,1220.4,2021-03-15 21:40:04,0
